Plataforma;Tabla BD;Tag Tabla API;Campo BD;Tag Campo API;Tipo Dato;Formato;Campo personalizado de usuario;Etiqueta;Ayuda;Tipo;Tag Tabla GraphQL;Tag Campo GraphQL
API;gcppcab;purchases_orders;char6_al;user_char6;character;X(100);yes;UsrChar6_gcppcab;character6Usr;opcional;purchase_orders                                   ;user_character6          
API;gcppcab;purchases_orders;char7_al;user_char7;character;X(100);yes;UsrChar7_gcppcab;character7Usr;opcional;purchase_orders                                   ;user_character7          
API;gcppcab;purchases_orders;char8_al;user_char8;character;X(100);yes;UsrChar8_gcppcab;character8Usr;opcional;purchase_orders                                   ;user_character8          
API;gcppcab;purchases_orders;cod_fpg;payment_method_id;integer;999;no;Código Forma Pago;Introduzca la Forma de Pago para este Pedido;opcional;purchase_orders                                   ;payment_method           
API;gcppcab;purchases_orders;cod_pai_m;shipping_country_id;character;X(2);no;Código Pais;Código de País;opcional;purchase_orders                                   ;country                  
API;gcppcab;purchases_orders;cod_pro;vendor_id;integer;9999;no;Código Proveedor;Introduzca el Código de Proveedor;opcional;purchase_orders                                   ;supplier_code            
API;gcppcab;purchases_orders;cod_provi_m;shipping_province_id;integer;99;no;Código Provincia Entrega;Código de la Provincia de la entrega;opcional;purchase_orders                                   ;province                 
API;gcppcab;purchases_orders;cod_sas;currency_id;character;x(3);no;Código Divisa;Introduzca el Código de la Divisa;opcional;purchase_orders                                   ;code                     
API;gcppcab;purchases_orders;cod_tra;carrier_id;integer;>>9;no;Código Transportista;Introduzca el Transportista a Utilizar en este Pedido;opcional;purchase_orders                                   ;code_r_703               
API;gcppcab;purchases_orders;cod_via_m;shipping_street_type;character;X(2);no;Código Via Mercancías;Código de Vía;opcional;purchase_orders                                   ;address                  
API;gcppcab;purchases_orders;dir_mer;shipping_street_name;character;X(55);no;Dirección Entrega;Dirección de Entrega del Pedido;opcional;purchase_orders                                   ;address_r_7              
API;gcppcab;purchases_orders;dpo_mer;shipping_postal_code;integer;99999;no;Distrito Postal;Distrito Postal de la entrega;opcional;purchase_orders                                   ;postal_code              
API;gcppcab;purchases_orders;dtp_cpp;prompt_payment_discount;decimal;->9.99;no;Descuento Pronto Pago;Introduzca +/- % Descuento Pronto Pago del Pedido;opcional;purchase_orders                                   ;special_discount         
API;gcppcab;purchases_orders;ema_mer;shipping_email;character;X(60);no;E-mail;E-mail;opcional;purchase_orders                                   ;email                    
API;gcppcab;purchases_orders;est_cpp;state;character;X(12);no;Estado Pedido 2;Introduzca el Estado del Pedido (A-bierto,C-onfirmado,R-ecepcio;excluido;purchase_orders                                   ;status_r_606             
API;gcppcab;purchases_orders;fax_mer;shipping_fax;character;X(18);no;Fax;Fax de la dirección de entrega;opcional;purchase_orders                                   ;fax                      
API;gcppcab;purchases_orders;fec_cpp;confirmation_date;date;99/99/9999;no;Fecha Confirmación;Introduzca la Fecha de Confirmación del Pedido de Compras;opcional;purchase_orders                                   ;confirmation_date        
API;gcppcab;purchases_orders;fep_cpp;date;date;99/99/9999;no;Fecha Pedido;Introduzca la Fecha del Pedido a Proveedor;opcional;purchase_orders                                   ;order_date               
API;gcppcab;purchases_orders;Id_unico;unique_id;int64;99999999999999999999;no;Id único;;excluido;purchase_orders                                   ;unique_id                
API;gcppcab;purchases_orders;ipor_cpp;shipping_cost;decimal;>>>,>>9.99;no;Portes;Introduzca Importe de Portes;opcional;purchase_orders                                   ;freight_costs            
API;gcppcab;purchases_orders;nom_mer;shipping_business_name2;character;x(55);no;Nombre Entrega;Introduzca el Nombre de la Entrega;opcional;purchase_orders                                   ;name                     
API;gcppcab;purchases_orders;num_cpp;purchase_order_id;integer;9999999;no;Número Pedido Compra;Introduzca el Número del Pedido de Compra;excluido;purchase_orders                                   ;order_number             
API;gcppcab;purchases_orders;num_mer;shipping_street_number;character;X(4);no;Número Via;Número de la via de la entrega;opcional;purchase_orders                                   ;number                   
API;gcppcab;purchases_orders;obs_cpp;notes;character;X(800);no;Observaciones;Introduzca Observaciones del Pedido;opcional;purchase_orders                                   ;notes                    
API;gcppcab;purchases_orders;pob_mer;shipping_city;character;X(30);no;Población;Población de la entrega;opcional;purchase_orders                                   ;city                     
API;gcppcab;purchases_orders;raz_mer;shipping_business_name;character;X(100);no;Razón Social;Introduzca la Razón Social de la Entrega;opcional;purchase_orders                                   ;business_name            
API;gcppcab;purchases_orders;refp_cpp;vendor_reference;character;x(20);no;Referencia Proveedor;Introduzca la Referencia del Proveedor;opcional;purchase_orders                                   ;supplier_reference       
API;gcppcab;purchases_orders;ref_cpp;reference;character;x(20);no;Referencia;Introduzca la Referencia del Pedido a Proveedor;opcional;purchase_orders                                   ;reference                
API;gcppcab;purchases_orders;rfi_cpp;financial_surcharge_rate;decimal;->9.99;no;Recargo Financiero;Recargo Financiero;opcional;purchase_orders                                   ;financial_receipt        
API;gcppcab;purchases_orders;tel_mer;shipping_phone;character;X(18);no;Teléfono Dirección Entrega;Teléfono  de la dirección de entrega;opcional;purchase_orders                                   ;phone_number             
API;gcppcab;purchases_orders;tip_cpp;purchase_type;character;x;no;Tipo;Tipo;opcional;purchase_orders                                   ;type_r_249               
API;gcppimp;taxes;bas_imd;tax_base;decimal;->>>,>>>,>>9.99;no;Base;Introduzca la Base;opcional;purchase_order_taxes                              ;base_amount              
API;gcppimp;taxes;cod_del;branch_id;integer;99;no;Delegación;Intoduzca la delegación;excluido;purchase_order_taxes                              ;branch                   
API;gcppimp;taxes;cod_ent;company_id;integer;99;no;Empresa;Intoduzca la empresa;excluido;purchase_order_taxes                              ;company                  
API;gcppimp;taxes;imp_imd;tax_amount;decimal;->>>,>>>,>>9.99;no;Importe;Introduzca el Importe;opcional;purchase_order_taxes                              ;amount                   
API;gcppimp;taxes;por_imd;tax_rate;decimal;->9.999999;no;Porcentaje;Introduzca el Porcentaje;opcional;purchase_order_taxes                              ;percentage               
API;gcpplin;lines;anu_lpp;is_cancelled;logical;Si/No;no;Anulado;Anulado;opcional;purchase_order_lines                              ;                         
API;gcpplin;lines;art_amb;product_ambit;integer;>>9;no;Ambito Artículo;Introduzca el Ambito del Articulo;opcional;purchase_order_lines                              ;scope                    
API;gcpplin;lines;ati_lpp;is_atypical_operation;logical;S/N;no;Operación Atípica;Introduzca (S/N) Es Operación Atípica;opcional;purchase_order_lines                              ;atypical_operation       
API;gcpplin;lines;cam_lpp;campaign;character;x(20);no;Campaña;;opcional;purchase_order_lines                              ;campaign                 
API;gcpplin;lines;cba_lpp;barcode;character;x(26);no;Código Barras;Código de Barras de Artículos Genéricos;opcional;purchase_order_lines                              ;barcode                  
API;gcpplin;lines;cer_lpp;is_closed;logical;S/N;no;Servida;Introduzca (S/N) Está Servida la Línea;opcional;purchase_order_lines                              ;delivered                
API;gcpplin;lines;char1_al;user_char1;character;x(100);yes;UsrChar1_gcpplin;character1Usr;opcional;purchase_order_lines                              ;user_character1          
API;gcpplin;lines;char2_al;user_char2;character;x(100);yes;UsrChar2_gcpplin;character2Usr;opcional;purchase_order_lines                              ;user_character2          
API;gcpplin;lines;char3_al;user_char3;character;x(100);yes;UsrChar3_gcpplin;character3Usr;opcional;purchase_order_lines                              ;user_character3          
API;gcpplin;lines;char4_al;user_char4;character;x(100);yes;UsrChar4_gcpplin;character4Usr;opcional;purchase_order_lines                              ;user_character4          
API;gcpplin;lines;char5_al;user_char5;character;x(100);yes;UsrChar5_gcpplin;character5Usr;opcional;purchase_order_lines                              ;user_character5          
API;gcpplin;lines;char6_al;user_char6;character;x(100);yes;UsrChar6_gcpplin;character6Usr;opcional;purchase_order_lines                              ;user_character6          
API;gcpplin;lines;char7_al;user_char7;character;x(100);yes;UsrChar7_gcpplin;character7Usr;opcional;purchase_order_lines                              ;user_character7          
API;gcpplin;lines;char8_al;user_char8;character;x(100);yes;UsrChar8_gcpplin;character8Usr;opcional;purchase_order_lines                              ;user_character8          
